sep=,
Data Mastering,Country,Region,Block,Prospect,Field Name,Well Name,UBHI,Wellbore Name,Wellbore Common Name,Current Operator,Original Operator,Well Existence,Wellbore Situation,Start Date,Spud Date,Spud Year,Completion Date,Abandon Date,TD Date,Water Depth [m],Ground Elevation [m],Total Depth [m],TVDDF [m],TVDSS [m],Reference Point (for TD),DF Elevation [m],KB Elevation [m],RT Elevation [m],Original Vertical Measurement Unit,Phase,Preferred Name,Wellbore Classification,Current Status,Hydrocarbon Type,Trajectory Shape,Top Latitude,Top Longitude,QC Status,Resource Security Classification,App Readiness,Default Vertical Measurement ID,Definitive Trajectory ID
Master,Malaysia,SB,SAMARANG,,SUMANDAK,SUMANDAK-A10,1000003696,SUMANDAK-A10,SUMANDAK-A10,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,23-9-2007,23-9-2007,2007,13-10-2007,,09-10-2007,53.00,,1536.00,1330.00,1295.80,RT,,,34.20,metre,Develop,MYSSMDK-A010,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,5.620598,114.995161,High,INTERNAL USE,true,MSL,SUMANDAK-A10 - Trajectory - 269228035
Master,Malaysia,SB,SAMARANG,,SUMANDAK,SUMANDAK-A21,1000003708,SUMANDAK-A21,SUMANDAK-A21,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,25-12-2007,26-12-2007,2007,09-1-2008,,03-1-2008,53.00,,1804.00,1443.00,1408.80,DF,34.20,,,metre,Develop,MYSSMDK-A021,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Water injection,,Deviated,5.620599,114.995189,High,INTERNAL USE,true,MSL,SUMANDAK-A21 - Trajectory - 269228107
Master,Malaysia,SB,SAMARANG,,SUMANDAK,SUMANDAK-A14,1000003700,SUMANDAK-A14,SUMANDAK-A14,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,18-5-2007,19-5-2007,2007,03-6-2007,,28-5-2007,53.00,,1364.00,1330.00,1295.80,DF,34.20,,,metre,Develop,MYSSMDK-A014,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,Deviated,5.620569,114.995160,High,INTERNAL USE,true,MSL,SUMANDAK-A14 - Trajectory - 269228059
Master,Malaysia,PM,GAS PSC,,ANGSI,BEKOI-1,1000024003,BEKOI-1,BEKOI-1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,28-3-2020,28-3-2020,2020,02-7-2020,02-7-2020,,68.60,,9999.99,10000.00,,DF,30.00,,,metre,Explore,MYSBEKK00001,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.176071,104.814824,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,PM9,BEKOK DEEP,,BEKOK DEEP-1,1000032495,BEKOK DEEP-1,BEKOK DEEP-1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,27-3-2023,27-3-2023,2023,10-8-2023,10-8-2023,04-4-2023,68.50,,382.50,381.26,336.96,DF,44.30,,,metre,Explore,,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],Unknown,,,,,High,INTERNAL USE,false,MSL,
Master,Malaysia,PM,PM3CAA,,BUNGA RAYA,BUNGA RAYA-C6,1000000543,BUNGA RAYA-C6P1,BUNGA RAYA-C6P1,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,,11-9-2003,2003,,,18-9-2003,55.40,,2901.00,2425.10,2387.60,DF,37.50,,,metre,Develop,MYSBRAY-C006P01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Plugged and sidetracked,,,6.963271,104.199922,High,INTERNAL USE,true,MSL,BUNGA RAYA-C6P1 - Trajectory - 272107547
Master,Malaysia,PM,PM3CAA,,BUNGA RAYA,BUNGA RAYA-C6,1000000542,BUNGA RAYA-C6H1,BUNGA RAYA-C6H1,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,21-9-2003,21-9-2003,2003,02-11-2003,,20-10-2003,55.40,,3621.00,2365.82,2328.32,RT,,,37.50,metre,Develop,MYSBRAY-C006H01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,6.963271,104.199922,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,PM3CAA,,BUNGA KEKWA,BUNGA KEKWA-C13,1000000397,BUNGA KEKWA-C13,BUNGA KEKWA-C13,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,28-3-2004,28-3-2004,2004,16-4-2004,,05-4-2004,54.00,,3300.00,2498.20,2460.70,DF,37.50,,,metre,Develop,MYSBKWA-C013,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Water injection,,,7.058020,104.118896,High,INTERNAL USE,true,MSL,BUNGA KEKWA-C13 - Trajectory - 272106743
Master,Malaysia,PM,PM3CAA,,BUNGA KEKWA,BUNGA KEKWA-C33,1000000427,BUNGA KEKWA-C33,BUNGA KEKWA-C33,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,10-5-2010,20-5-2010,2010,06-6-2010,,29-5-2010,53.80,,3440.00,2754.00,2427.40,RT,,,37.50,metre,Develop,MYSBKWA-C033,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,7.058034,104.118887,High,INTERNAL USE,true,MSL,BUNGA KEKWA-C33 - Trajectory - 272106911
Master,Malaysia,PM,PM3CAA,,BUNGA RAYA,BUNGA RAYA-C6,1000000541,BUNGA RAYA-C6,BUNGA RAYA-C6,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,10-9-2003,11-9-2003,2003,02-11-2003,,18-10-2003,55.40,,2901.00,2425.11,2387.61,DF,37.50,,37.50,metre,Develop,MYSBRAY-C006,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,6.963271,104.199922,High,INTERNAL USE,true,MSL,BUNGA RAYA-C6 - Trajectory - 272107541
Master,Malaysia,PM,PM9,,TIONG,TIONG-A8,1000002650,TIONG-A8S1,TIONG-A8S1,PETRONAS CARIGALI SDN. BHD.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,,,,,22-5-1998,67.00,,3790.00,1855.00,1821.20,KB,,33.80,,metre,Develop,MYSTING-A008S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,,5.501589,105.209051,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,,,SOTONG,SOTONG-A3R1,1000002219,SOTONG-A3R1,SOTONG-A3R1,PETRONAS,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,,,,,,,74.00,,9999.99,,,DF,31.20,,,metre,Develop,MYSSOTG-A003R01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,4.877517,104.774545,High,INTERNAL USE,true,MSL,
Master,Malaysia,PM,2008 PSC,,TAPIS,TAPIS-C15,1000002471,TAPIS-C15S1,TAPIS-C15S1,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.,Actual,Offshore,,,,,,,215.00,,9999.99,,,UNKNOWN,,,,,Develop,MYSTAIS-C015S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.519691,105.051128,Medium,INTERNAL USE,false,UNKNOWN,
Master,Malaysia,SB,SAMARANG,,SUMANDAK TEPI,SUMANDAK TEPI-C5,1000003686,SUMANDAK TEPI-C5,SUMANDAK TEPI-C5,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,10-12-2007,10-12-2007,2007,27-12-2007,,25-12-2007,42.32,,1492.00,1428.40,1392.72,DF,35.68,,,metre,Develop,MYSSMDP-C005,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Suspended, unknown",,Deviated,5.527985,114.972934,High,INTERNAL USE,true,MSL,SUMANDAK TEPI-C5 - Trajectory - 269227975
Master,Malaysia,SB,SAMARANG,,SUMANDAK TEPI,SUMANDAK TEPI-C11,1000003681,SUMANDAK TEPI-C11S1,SUMANDAK TEPI-C11S1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,25-12-2008,25-12-2008,2008,23-1-2009,,01-1-2009,35.00,,1679.00,1286.98,1251.28,DF,36.00,,,metre,Develop,MYSSMDP-C011S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.526054,114.973376,High,INTERNAL USE,true,MSL,SUMANDAK TEPI-C11S1 - Trajectory - 269227945
Master,Malaysia,SB,SAMARANG,,SUMANDAK TEPI,SUMANDAK TEPI-C11,1000003682,SUMANDAK TEPI-C11S2,SUMANDAK TEPI-C11S2,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,25-12-2008,25-12-2008,2008,23-1-2009,,07-1-2009,35.00,,2321.00,1490.00,1454.00,DF,36.00,,,metre,Develop,MYSSMDP-C011S02,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,5.526054,114.973376,High,INTERNAL USE,true,MSL,SUMANDAK TEPI-C11S2 - Trajectory - 269227951
Master,Malaysia,SB,SAMARANG,,SUMANDAK,SUMANDAK TENGAH-B13,1000011541,SUMANDAK TENGAH-B13,SUMANDAK TENGAH-B13,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,01-3-2011,04-3-2011,2011,23-4-2011,,11-4-2011,42.80,,4347.00,1563.10,1529.11,DF,33.99,,,metre,Develop,MYSSMDT-B013,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.564759,114.985257,High,INTERNAL USE,true,MSL,SUMANDAK TENGAH-B13 - Trajectory - 269228611
Master,Malaysia,SB,SAMARANG,,SUMANDAK SELATAN,SUMANDAK SELATAN-B6,1000003670,SUMANDAK SELATAN-B6,SUMANDAK SELATAN-B6,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,13-1-2010,15-1-2010,2010,18-2-2010,,21-1-2010,42.80,,1742.00,1651.13,1617.14,DF,33.99,33.99,,metre,Develop,MYSSMDS-B006,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,Horizontal,5.564732,114.985258,High,INTERNAL USE,true,MSL,SUMANDAK SELATAN-B6 - Trajectory - 269227879
Master,Malaysia,SB,SAMARANG,,SUMANDAK SELATAN,SUMANDAK SELATAN-B6,1000003671,SUMANDAK SELATAN-B6S1,SUMANDAK SELATAN-B6S1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,13-1-2010,15-1-2010,2010,18-2-2010,,10-2-2010,42.80,,2255.00,1524.70,1490.71,DF,33.99,,,metre,Develop,MYSSMDS-B006S01,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,,5.564732,114.985258,High,INTERNAL USE,true,MSL,SUMANDAK SELATAN-B6S1 - Trajectory - 269227885
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS18,1000013119,KIKEH-PS18S2,KIKEH-PS18S2,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,07-11-2011,07-11-2011,2011,26-11-2011,,24-11-2011,1326.80,,3981.00,2695.39,2657.79,KB,,37.60,37.60,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.865676,114.306909,High,INTERNAL USE,true,MSL,KIKEH-PS18S2 - Trajectory - 268335675
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS9,1000003082,KIKEH-PS9S1,KIKEH-PS9S1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,30-3-2007,30-3-2007,2007,05-4-2007,,01-4-2007,1325.00,,3405.00,3080.40,3042.80,RT,,,37.60,metre,Develop,MYSKIKHPS009S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.865977,114.306865,High,INTERNAL USE,true,MSL,KIKEH-PS9S1 - Trajectory - 268335279
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS21B,1000013121,KIKEH-PS21B,KIKEH-PS21B,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,11-1-2013,11-1-2013,2013,20-3-2013,,21-2-2013,1328.00,,3510.00,2884.30,2846.70,KB,,37.60,,metre,Develop,MYSKIKHPS021B,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.865650,114.306658,High,INTERNAL USE,true,MSL,KIKEH-PS21B - Trajectory - 268335681
Master,Malaysia,SB,K,,KIKEH,KIKEH-PX9,1000013132,KIKEH-PX9,KIKEH-PX9,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,08-6-2012,09-6-2012,2012,28-6-2012,,26-6-2012,1345.30,,3501.00,2485.60,2459.40,RT,,,26.20,metre,Develop,MYSKIKHPX009,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.839662,114.279943,High,INTERNAL USE,true,MSL,KIKEH-PX9 - Trajectory - 268335747
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS18,1000003069,KIKEH-PS18S1,KIKEH-PS18S1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,13-5-2006,13-5-2006,2006,25-5-2008,,15-5-2008,1326.80,,3850.00,2647.89,2610.29,RT,,,37.60,metre,Develop,MYSKIKHPS018S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,,5.865676,114.306909,High,INTERNAL USE,true,MSL,KIKEH-PS18S1 - Trajectory - 268335201
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS24,1000013278,KIKEH-PS24ST1,KIKEH-PS24ST1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,26-7-2014,26-7-2014,2014,01-9-2014,,10-8-2014,1328.00,,3874.00,2920.24,2882.64,RT,,,37.60,metre,Develop,MYSKIKHPS024S01,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Plugged and sidetracked,,Deviated,5.865653,114.306859,High,INTERNAL USE,true,MSL,KIKEH-PS24ST1 - Trajectory - 268335813
Master,Malaysia,SB,K,,KIKEH,KIKEH-WS4,1000003092,KIKEH-WS4S1,KIKEH-WS4S1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,28-3-2011,06-4-2011,2011,16-4-2011,,11-4-2011,1325.20,,2983.00,2689.19,2651.59,RT,,,37.60,metre,Develop,MYSKIKHWS004S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Injection status unknown,,Deviated,5.866004,114.306816,High,INTERNAL USE,true,MSL,KIKEH-WS4S1 - Trajectory - 268335339
Master,Malaysia,SB,G,,SIAKAP NORTH-PETAI,S-NE1-P8,1000013161,S-NE1-P8ST1,S-NE1-P8ST1,SABAH SHELL PETROLEUM COMPANY LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,23-7-2013,23-7-2013,2013,03-8-2013,,28-7-2013,1237.00,,2694.00,2450.67,2424.47,KB,,26.20,26.20,metre,Develop,MYSSKNPNE10P8S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,Deviated,5.992149,114.363849,High,INTERNAL USE,true,MSL,S-NE1-P8ST1 - Trajectory - 272756489
Master,Malaysia,SB,G,,SIAKAP NORTH-PETAI,S-NE1-P8,1000013160,S-NE1-P8,S-NE1-P8,SABAH SHELL PETROLEUM COMPANY LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,11-7-2013,13-7-2013,2013,27-7-2013,,20-7-2013,1237.00,,2668.00,2457.00,2430.80,KB,,26.20,26.20,metre,Develop,MYSSKNPNE10P8,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Plugged and sidetracked,,Deviated,5.992149,114.363849,High,INTERNAL USE,true,MSL,S-NE1-P8 - Trajectory - 272756483
Master,Malaysia,SB,K,,SIAKAP NORTH-PETAI,S-SW1-P2,1000013165,S-SW1-P2,S-SW1-P2,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,13-2-2014,13-2-2014,2014,02-7-2014,,20-2-2014,1394.30,,2450.00,2392.82,2366.62,RT,,,26.20,metre,Develop,MYSSKNPSW10P2,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,5.930653,114.318529,High,INTERNAL USE,true,MSL,S-SW1-P2 - Trajectory - 272756513
Master,Malaysia,SB,G,,SIAKAP NORTH-PETAI,S-CN2-P6,1000013155,S-CN2-P6,S-CN2-P6,SABAH SHELL PETROLEUM COMPANY LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,23-8-2013,25-8-2013,2013,22-11-2013,,05-11-2013,1384.30,,2209.00,2204.60,2178.40,DF,26.20,,26.20,metre,Develop,MYSSKNPCN20P6,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Completed,,Deviated,5.962275,114.339027,High,INTERNAL USE,true,MSL,S-CN2-P6 - Trajectory - 272756453
Master,Malaysia,SB,K,,SIAKAP NORTH-PETAI,S-CN1-P3,1000013150,S-CN1-P3,S-CN1-P3,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,05-6-2013,05-6-2013,2013,01-7-2013,,21-6-2013,1315.50,,2474.00,2444.23,2418.03,KB,,26.20,26.20,metre,Develop,MYSSKNPCN10P3,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"P&A, unknown",,Deviated,5.954681,114.334331,High,INTERNAL USE,true,MSL,S-CN1-P3 - Trajectory - 272756429
Master,Malaysia,PM,PM3CAA,,BUNGA PAKMA,NORTH BUNGA PAKMA-2,1000001543,NORTH BUNGA PAKMA-2,NORTH BUNGA PAKMA-2,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,13-4-2003,15-4-2003,2003,29-4-2003,03-6-2003,29-4-2003,67.00,,3220.00,3153.00,3123.00,DF,30.00,,30.00,metre,Explore,MYSBPKN00002,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,7.237601,103.736711,High,INTERNAL USE,true,MSL,NORTH BUNGA PAKMA-2 - Trajectory - 271945350
Master,Malaysia,PM,PM3CAA,,BUNGA TULIP,BUNGA TULIP-1,1000000575,BUNGA TULIP-1S2,BUNGA TULIP-1S2,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,16-12-2003,16-1-2004,2004,24-1-2004,30-1-2004,24-1-2004,59.00,,3820.00,2189.00,-2159.00,DF,30.00,,,metre,Explore,MYSBTLP00001S02,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, oil discovery",,,6.902056,104.194756,High,INTERNAL USE,true,MSL,BUNGA TULIP-1S2 - Trajectory - 272107727
Master,Malaysia,PM,PM3CAA,,BUNGA TULIP,BUNGA TULIP-1,1000000576,BUNGA TULIP-1S3,BUNGA TULIP-1S3,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,16-12-2003,31-1-2004,2004,03-2-2004,09-2-2004,03-2-2004,59.00,,3807.00,2183.00,-2153.00,DF,30.00,,,metre,Explore,MYSBTLP00001S03,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, oil discovery",,,6.902056,104.194756,High,INTERNAL USE,true,MSL,BUNGA TULIP-1S3 - Trajectory - 272107733
Master,Malaysia,PM,PM3CAA,,BUNGA PAKMA,NORTH BUNGA PAKMA-2,1000001544,NORTH BUNGA PAKMA-2S1,NORTH BUNGA PAKMA-2S1,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,13-4-2003,16-5-2003,2003,23-5-2003,03-6-2003,23-5-2003,67.00,,3645.00,2885.50,2855.50,RT,,,30.00,metre,Explore,MYSBPKN00002S01,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,,7.237601,103.736711,High,INTERNAL USE,true,MSL,NORTH BUNGA PAKMA-2S1 - Trajectory - 271945356
Master,Malaysia,PM,PM3CAA,,BUNGA TULIP,BUNGA TULIP-1,1000000574,BUNGA TULIP-1S1,BUNGA TULIP-1S1,SEA HIBISCUS SDN BHD,TALISMAN MALAYSIA LIMITED,Actual,Offshore,16-12-2003,09-1-2004,2004,11-1-2004,15-1-2004,11-1-2004,59.00,,2745.00,2535.30,-2505.30,DF,30.00,,,metre,Explore,MYSBTLP00001S01,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, oil discovery",,,6.902056,104.194756,High,INTERNAL USE,true,MSL,BUNGA TULIP-1S1 - Trajectory - 272107721
Master,Malaysia,SK,SK407,,BETTY TIMUR,BETTY TIMUR-1,1000004292,BETTY TIMUR-1,BETTY TIMUR-1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,07-8-2001,08-8-2001,2001,06-9-2001,06-9-2001,28-8-2001,71.00,,3394.00,3274.00,3220.00,RT,,27.30,27.30,metre,Explore,MYSBETT00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,Deviated,4.645127,113.733989,High,INTERNAL USE,true,MSL,BETTY TIMUR-1 - Trajectory - 275356666
Master,Malaysia,PM,PM302,,BUNGA TERATAI,BUNGA TERATAI-1,1000000571,BUNGA TERATAI-1,BUNGA TERATAI-1,HESS EXPLORATION AND PRODUCTION MALAYSIA B.V.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,28-6-2000,14-7-2000,2000,08-8-2000,13-8-2000,08-8-2000,63.00,,3455.00,3455.00,3425.80,DF,29.00,,,metre,Explore,MYSBTAI00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,Vertical,7.109402,103.750058,High,INTERNAL USE,true,MSL,BUNGA TERATAI-1 - Trajectory - 272107703
Master,Malaysia,PM,PM302,,BUNGA DAHLIA,BUNGA DAHLIA-1,1000000369,BUNGA DAHLIA-1,BUNGA DAHLIA-1,HESS EXPLORATION AND PRODUCTION MALAYSIA B.V.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,10-9-2000,11-9-2000,2000,25-10-2000,25-10-2000,06-10-2000,67.00,,3586.00,3585.20,3556.20,DF,29.00,,,metre,Explore,MYSBDHL00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,,7.249960,103.621171,High,INTERNAL USE,true,MSL,BUNGA DAHLIA-1 - Trajectory - 272106587
Master,Malaysia,SK,SK407,,BARAM,BARAM DEEP-1,1000003897,BARAM DEEP-1,BARAM DEEP-1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,08-5-2001,12-5-2001,2001,10-6-2001,10-6-2001,02-6-2001,59.40,,3107.00,3107.00,2900.00,RT,,,27.30,metre,Explore,MYSBARD00001,[petronas-osdu:reference-data--FacilityStateType:Wildcat:],"P&A, unknown",,,4.705688,113.912533,High,INTERNAL USE,true,MSL,BARAM DEEP-1 - Trajectory - 275354266
Master,Malaysia,PM,PM524,,SEROK,SEROK-7,1000018369,SEROK-7ST1,SEROK-7ST1,POSCO INTERNATIONAL E&P MALAYSIA SDN. BHD.,VESTIGO PETROLEUM SDN. BHD.,Actual,Offshore,24-9-2017,24-9-2017,2017,18-10-2017,18-10-2017,05-10-2017,64.00,,3643.00,2521.50,2486.50,RT,,,35.00,metre,Explore,1000018369,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,,5.715416,104.630715,High,INTERNAL USE,true,MSL,SEROK-7ST1 - Trajectory - 275972295
Master,Malaysia,PM,PM318,,PUTERI,PADANG-1,1000001577,PADANG-1S1,PADANG-1S1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,15-3-2006,07-6-2006,2006,16-6-2006,,16-6-2006,60.00,,3297.00,2197.07,2162.07,DF,35.00,34.00,,metre,Explore,MYSPDNG00001S01,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,,6.099213,105.140418,High,INTERNAL USE,true,MSL,PADANG-1S1 - Trajectory - 271945548
Master,Malaysia,PM,PM524,,SEROK,SEROK-7,1000018367,SEROK-7,SEROK-7,POSCO INTERNATIONAL E&P MALAYSIA SDN. BHD.,VESTIGO PETROLEUM SDN. BHD.,Actual,Offshore,12-8-2017,20-8-2017,2017,18-10-2017,18-10-2017,10-9-2017,64.00,,2998.00,2740.30,2705.30,RT,,,35.00,metre,Explore,1000018367,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,Deviated,5.715416,104.630715,High,INTERNAL USE,true,MSL,SEROK-7 - Trajectory - 275972289
Master,Malaysia,SK,SK309,,GOLOK,GOP-B2,1000004889,GOP-B2,GOP-B2,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,16-1-2008,16-1-2008,2008,10-2-2009,,07-2-2009,35.40,,2425.00,1613.16,1587.56,RT,,,25.60,metre,Develop,MYSGOPB-B002,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, gas producer",,Deviated,3.341297,112.787250,High,INTERNAL USE,true,MSL,GOP-B2 - Trajectory - 271857488
Master,Malaysia,SK,SK309,,GOLOK,GOP-B10,1000004887,GOP-B10,GOP-B10,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,02-8-2010,03-8-2010,2010,18-8-2010,,13-8-2010,36.90,,3189.00,1624.53,1586.13,RT,,,38.40,metre,Develop,MYSGOPB-B010,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,Deviated,3.341287,112.787281,High,INTERNAL USE,true,MSL,GOP-B10 - Trajectory - 271857464
Master,Malaysia,SK,SK309,,GOLOK,GOP-A7,1000004883,GOP-A7,GOP-A7,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,04-12-2008,11-12-2008,2008,17-12-2008,,16-12-2008,36.30,,2452.00,1812.35,1786.15,RT,,,26.20,metre,Develop,MYSGOPA-A007,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.358052,112.821203,High,INTERNAL USE,true,MSL,GOP-A7 - Trajectory - 271857440
Master,Malaysia,SK,SK309,,GOLOK,GOP-A3,1000004879,GOP-A3,GOP-A3,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,03-11-2008,10-11-2008,2008,29-11-2008,,27-11-2008,36.30,,2180.00,1848.40,1822.20,RT,,,26.20,metre,Develop,MYSGOPA-A003,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,,3.358064,112.821174,High,INTERNAL USE,true,MSL,GOP-A3 - Trajectory - 271857416
